,id,p,theta,beta,nphe,ein,eout
9560,kaon,0.847791,0.180624,0.8457979999999999,0,0.0381781,0.06042569999999999
9561,kaon,1.16503,0.612243,0.911344,0,0.04811169999999999,0.056672
9562,kaon,1.30098,0.416551,0.9354969999999999,0,0.030808,0.0601511
9563,kaon,2.8423,0.310365,0.9844360000000001,0,0.029892400000000003,0.0548867
9564,kaon,2.7158,0.21382800000000002,0.984453,0,0.025314700000000002,0.0600595
9565,kaon,1.9842799999999998,0.413542,0.964108,0,0.19826,0.06981
9566,kaon,2.36591,0.185332,0.9922540000000001,0,0.0261387,0.042801599999999995
9567,kaon,1.8945599999999998,0.14466500000000002,0.983555,0,0.0296178,0.056626199999999995
9568,kaon,2.28092,0.427071,0.9845790000000001,0,0.0300298,0.0518196
9569,kaon,0.749371,0.35147,0.84001,0,0.0724651,0.07631039999999999
9570,kaon,1.6617099999999998,0.26416,0.966577,0,0.0295262,0.0447242
9571,kaon,1.7296099999999999,0.348175,0.9810459999999999,0,0.0378119,0.065919
9572,kaon,3.3537800000000004,0.256471,0.958573,0,0.192996,0.0791485
9573,kaon,1.53063,0.37972,0.930091,0,0.024216099999999997,0.054108500000000004
9574,kaon,2.72938,0.37345900000000004,0.996276,0,0.20860599999999999,0.147768
9575,kaon,3.33135,0.152569,0.979932,0,0.034561699999999994,0.052094299999999996
9576,kaon,2.71122,0.334267,0.763644,0,0.192126,0.349004
9577,kaon,1.3611,0.560914,0.9536950000000001,0,0.0695354,0.128038
9578,kaon,1.4596799999999999,0.221244,0.955952,0,0.037445599999999996,0.0596475
9579,kaon,1.01518,0.309052,0.891668,0,0.028107099999999996,0.058777800000000005
9580,kaon,1.80362,0.250231,0.9791569999999999,0,0.028107099999999996,0.048844099999999994
9581,kaon,2.37415,0.232504,0.989484,0,0.174823,0.04953080000000001
9582,kaon,1.6833799999999999,0.370229,0.9748629999999999,0,0.026825400000000003,0.0487526
9583,kaon,2.50401,0.176214,0.977777,0,0.163378,0.31783
9584,kaon,2.12512,0.182091,0.976167,0,0.024994299999999997,0.0465095
9585,kaon,2.44602,0.370988,0.9721049999999999,0,0.0378119,0.239734
9586,kaon,3.12978,0.211585,1.00611,0,0.232685,0.35431399999999996
9587,kaon,1.0440200000000002,0.39252,0.898558,0,0.0412909,0.048661
9588,kaon,2.40528,0.25903699999999996,0.964901,0,0.024994299999999997,0.158572
9589,kaon,1.50958,0.609445,0.932903,0,0.0459602,0.179126
9590,kaon,1.43526,0.29270300000000005,0.9403739999999999,0,0.052780999999999995,0.14749400000000001
9591,kaon,2.38758,0.333566,0.9762549999999999,0,0.0390478,0.0378119
9592,kaon,2.83223,0.347294,0.992087,0,0.0248569,0.040878899999999996
9593,kaon,1.12612,0.561212,0.905444,0,0.036347000000000004,0.045868599999999995
9594,kaon,2.06867,0.39560100000000004,0.981358,0,0.0368505,0.21643400000000002
9595,kaon,1.8826599999999998,0.161923,0.9637120000000001,0,0.0307622,0.171756
9596,kaon,1.82605,0.484846,0.954722,0,0.173724,0.190066
9597,kaon,0.578317,0.48544899999999996,0.763891,0,0.047562400000000005,0.123873
9598,kaon,0.723583,0.304122,0.8325610000000001,0,0.100801,0.22151500000000002
9599,kaon,2.27924,0.22514299999999998,0.979218,0,0.028931099999999998,0.0497597
9600,kaon,0.8807510000000001,0.334729,0.8745370000000001,0,0.0952163,0.0585489
9601,kaon,1.75357,0.201507,0.955152,0,0.033508800000000005,0.0522774
9602,kaon,2.7669200000000003,0.35935900000000004,0.9787610000000001,0,0.027466200000000003,0.0325475
9603,kaon,0.59968,0.526237,0.767545,0,0.03630119999999999,0.0577249
9604,kaon,2.05844,0.316299,0.961859,0,0.034012400000000005,0.0425727
9605,kaon,1.21126,0.211127,0.922034,0,0.0354314,0.0508125
9606,kaon,1.06371,0.495875,0.902028,0,0.0447242,0.134035
9607,kaon,1.9697900000000002,0.387141,0.971417,25,0.125246,0.0543832
9608,kaon,1.8645,0.437143,1.0845799999999999,0,0.0676127,0.0437629
9609,kaon,1.36782,0.378626,0.9317559999999999,0,0.0373999,0.0526894
9610,kaon,2.29877,0.21893600000000002,0.704563,0,0.19144,0.06573589999999999
9611,kaon,2.02152,0.490957,0.9611879999999999,0,0.040878899999999996,0.304601
9612,kaon,2.08118,0.448851,0.973734,0,0.03300530000000001,0.165713
9613,kaon,2.31922,0.357111,0.975765,0,0.0225223,0.040238
9614,kaon,2.52247,0.39064299999999996,0.989807,0,0.0241703,0.0511788
9615,kaon,3.53704,0.21076799999999998,0.9909110000000001,0,0.030579099999999998,0.0542
9616,kaon,2.22431,0.224985,0.9738479999999999,0,0.024628099999999997,0.0466468
9617,kaon,2.04089,0.23698899999999998,0.966736,0,0.21812800000000002,0.14969100000000002
9618,kaon,2.53635,0.372128,1.00434,0,0.0429847,0.433051
9619,kaon,1.79797,0.36475,0.9815389999999999,0,0.0444495,0.0429389
9620,kaon,2.10269,0.468264,0.985032,0,0.0512245,0.231174
9621,kaon,1.3275299999999999,0.384848,0.9422450000000001,0,0.024994299999999997,0.0583658
9622,kaon,1.54482,0.18613,0.96199,0,0.0370336,0.0750286
9623,kaon,1.9649,0.264729,0.963686,0,0.0353399,0.0958572
9624,kaon,2.27924,0.133777,1.00109,0,0.135134,0.23845300000000003
9625,kaon,2.56352,0.219808,0.9842790000000001,0,0.025863999999999998,0.0460517
9626,kaon,2.1261900000000002,0.394769,0.969543,0,0.0324559,0.05154500000000001
9627,kaon,1.6360700000000001,0.20786500000000002,0.9528709999999999,0,0.035111,0.181369
9628,kaon,1.8153700000000002,0.15218099999999998,0.9733,0,0.038269599999999994,0.076997
9629,kaon,2.89128,0.189622,0.986324,0,0.034561699999999994,0.525933
9630,kaon,2.39826,0.243371,0.97896,0,0.0314488,0.039230900000000006
9631,kaon,1.05516,0.613351,0.8971309999999999,0,0.0409705,0.172625
9632,kaon,1.85763,0.28715100000000005,0.9404790000000001,0,0.035568800000000005,0.04655530000000001
9633,kaon,1.00664,0.341889,0.8991040000000001,0,0.034744800000000006,0.0635386
9634,kaon,1.39574,0.49639799999999995,0.9495530000000001,0,0.113481,0.2309
9635,kaon,1.82055,0.153339,0.968427,0,0.0348821,0.0577249
9636,kaon,1.80362,0.323254,0.962792,0,0.026321800000000003,0.0439918
9637,kaon,1.9653599999999998,0.39218600000000003,0.979923,0,0.0368505,0.14699
9638,kaon,3.08034,0.231177,0.960976,0,0.0426642,0.0590982
9639,kaon,3.1747900000000002,0.153528,0.988511,0,0.35129299999999997,0.313756
9640,kaon,2.15427,0.268185,0.97575,0,0.208652,0.28336
9641,kaon,2.25055,0.437576,0.959158,0,0.0889906,0.18626700000000002
9642,kaon,0.9849700000000001,0.381851,0.9010520000000001,0,0.0362097,0.265644
9643,kaon,1.35073,0.578335,0.930148,0,0.0391394,0.0543832
9644,kaon,1.8522900000000002,0.437352,0.965201,0,0.0324102,0.0411536
9645,kaon,2.39796,0.214162,0.971952,0,0.0290684,0.268391
9646,kaon,2.79255,0.408652,0.979383,0,0.049073,0.0484321
9647,kaon,1.07958,0.174812,0.907004,0,0.0285191,0.06276040000000001
9648,kaon,2.38758,0.293415,0.983022,0,0.0381781,0.055527599999999996
9649,kaon,1.26558,0.199488,0.931372,0,0.0492103,0.05424580000000001
9650,kaon,1.7157200000000001,0.509418,0.945567,0,0.024765400000000003,0.0390478
9651,kaon,1.63165,0.674134,0.961356,0,0.031036900000000003,0.047745499999999996
9652,kaon,0.602884,0.383087,0.774977,0,0.0684825,0.133394
9653,kaon,2.1852400000000003,0.5227390000000001,0.9764219999999999,0,0.0381781,0.0454108
9654,kaon,2.6688,0.302937,0.990609,0,0.037583,0.0531014
9655,kaon,1.90356,0.368767,0.992708,0,0.0364385,0.049118800000000004
9656,kaon,1.32876,0.270962,0.9409370000000001,0,0.0351568,0.0525521
9657,kaon,1.15679,0.39358200000000004,0.906256,0,0.05680930000000001,0.0640879
9658,kaon,1.12581,0.468587,0.913544,0,0.0319524,0.055802199999999996
9659,kaon,1.19265,0.339001,0.9277479999999999,0,0.0299382,0.200549
9660,kaon,1.84588,0.482187,0.982058,0,0.117556,0.434104
9661,kaon,1.89471,0.41386000000000006,0.9844120000000001,0,0.10130499999999999,0.044083300000000006
9662,kaon,1.3753,0.178377,0.9469190000000001,0,0.14548,0.10469200000000001
9663,kaon,1.8179599999999998,0.399158,0.968532,0,0.3187,0.139345
9664,kaon,1.77798,0.388823,0.9511700000000001,0,0.0418402,0.0467842
9665,kaon,1.2420799999999999,0.581445,0.915057,0,0.0384985,0.0579538
9666,kaon,2.68681,0.364107,0.977456,0,0.0241245,0.361135
9667,kaon,1.8800599999999998,0.33531,0.965059,0,0.030716399999999998,0.051407600000000005
9668,kaon,1.9459799999999998,0.252969,0.963981,0,0.032776400000000004,0.220005
9669,kaon,2.27787,0.324598,0.977191,0,0.288579,0.383108
9670,kaon,2.08927,0.25806799999999996,0.9782879999999999,0,0.036484300000000004,0.20549299999999998
9671,kaon,0.9605549999999999,0.287783,0.8976059999999999,0,0.0370336,0.172351
9672,kaon,0.569009,0.532954,0.759031,0,0.021194799999999996,0.08615239999999999
9673,kaon,1.6321,0.45147,0.965134,0,0.0273289,0.23350900000000002
9674,kaon,2.07965,0.5235989999999999,0.9856790000000001,0,0.028107099999999996,0.0689403
9675,kaon,2.14328,0.4655,0.989192,0,0.187228,0.0886702
9676,kaon,1.52895,0.23922,0.9450280000000001,0,0.341314,0.08670180000000001
9677,kaon,2.74647,0.286918,0.9872219999999999,0,0.0311284,0.0522316
9678,kaon,1.10964,0.320524,0.923125,0,0.101213,0.0778668
9679,kaon,0.8801399999999999,0.609629,0.8637879999999999,0,0.0464637,0.0577249
9680,kaon,0.49637600000000004,0.364284,0.713176,0,0.0448157,0.0688029
9681,kaon,1.68154,0.457529,0.9597030000000001,0,0.0388647,0.0590982
9682,kaon,1.65667,0.29846999999999996,0.9584229999999999,0,0.032227099999999995,0.42549799999999993
9683,kaon,1.5852600000000001,0.502008,0.9673639999999999,0,0.031082599999999995,0.266102
9684,kaon,0.8470280000000001,0.444079,0.8836309999999999,0,0.0287022,0.0526894
9685,kaon,0.6843670000000001,0.314322,0.823011,0,0.0315862,0.076585
9686,kaon,2.3624,0.23827199999999998,0.976992,0,0.202747,0.19762000000000002
9687,positron,1.37804,0.477882,0.9950889999999999,91,0.290684,0.09086749999999999
9688,kaon,3.16991,0.312836,0.9886290000000001,0,0.16305799999999998,0.11339
9689,kaon,0.752728,0.177121,0.8282799999999999,0,0.052735199999999996,0.14973699999999998
9690,kaon,2.3195200000000002,0.398343,0.9840120000000001,0,0.28578600000000004,0.10826300000000001
9691,kaon,1.8985299999999998,0.348222,0.959851,0,0.037445599999999996,0.0422522
9692,kaon,3.02129,0.230265,0.995416,0,0.021103200000000003,0.0569924
9693,kaon,2.54688,0.342654,0.9788129999999999,0,0.32694,0.17010799999999998
9694,kaon,2.58778,0.378288,0.987776,0,0.0308995,0.06166169999999999
9695,kaon,1.48775,0.10490999999999999,0.9327709999999999,0,0.027145799999999998,0.147539
9696,kaon,2.9247,0.29691799999999996,0.972425,0,0.0261387,0.0444038
9697,kaon,1.8551900000000001,0.29330300000000004,0.963305,0,0.024399200000000003,0.12579500000000002
9698,kaon,1.9675,0.21691999999999997,0.9693219999999999,0,0.0504463,0.23616399999999999
9699,kaon,0.8638129999999999,0.5131899999999999,0.859722,0,0.0317235,0.06555280000000001
9700,kaon,2.0763,0.29948,0.9640620000000001,0,0.0361181,0.055710699999999995
9701,kaon,0.8892959999999999,0.4024,0.886194,0,0.0314946,0.186313
9702,kaon,2.30289,0.24580700000000003,0.963277,0,0.127581,0.295171
9703,kaon,0.766003,0.17443,0.8252280000000001,44,0.0473793,0.06106659999999999
9704,kaon,2.4379299999999997,0.37846799999999997,0.9665229999999999,0,0.0343786,0.051133
9705,kaon,1.84115,0.608065,0.9784440000000001,0,0.0314031,0.0405127
9706,kaon,2.2594,0.170442,0.974999,0,0.0210575,0.0492561
9707,kaon,2.00687,0.440105,0.977403,0,0.036987900000000004,0.0605173
9708,kaon,0.8886850000000001,0.19813499999999998,0.882373,0,0.05200269999999999,0.047562400000000005
9709,kaon,2.30472,0.28985500000000003,0.9756100000000001,0,0.0243534,0.057862199999999996
9710,kaon,2.09888,0.419526,0.9811709999999999,0,0.171023,0.117922
9711,kaon,0.8714430000000001,0.42648400000000003,0.876052,0,0.123644,0.0762646
9712,kaon,2.0885,0.359944,0.9693959999999999,0,0.026962700000000003,0.11860799999999999
9713,kaon,2.50889,0.138474,0.984339,0,0.03300530000000001,0.25008
9714,kaon,1.78073,0.491457,0.975663,0,0.0201419,0.0345159
9715,kaon,1.8965400000000001,0.193436,0.9687889999999999,0,0.0332799,0.0521859
9716,kaon,1.3473700000000002,0.157496,0.920236,0,0.0266423,0.048020099999999996
9717,kaon,1.8457299999999999,0.213969,0.9613209999999999,0,0.156054,0.185306
9718,kaon,2.43305,0.167956,0.961458,0,0.032181299999999996,0.0460059
9719,kaon,1.43267,0.284427,0.936359,0,0.024628099999999997,0.051453399999999996
9720,kaon,1.98138,0.404113,0.9566110000000001,0,0.0325017,0.06921489999999998
9721,kaon,2.0805700000000003,0.368016,0.957923,0,0.034973699999999996,0.0524605
9722,kaon,1.6694900000000001,0.31218,0.947565,0,0.026504900000000005,0.0446784
9723,kaon,1.9844400000000002,0.319475,0.967133,0,0.050309,0.040054900000000004
9724,kaon,1.68765,0.515883,0.943372,0,0.0260014,0.055619100000000005
9725,kaon,1.51232,0.31356999999999996,0.952995,0,0.0261387,0.0613413
9726,kaon,2.24582,0.41529099999999997,0.983964,0,0.0488899,0.0629892
9727,kaon,0.882124,0.400839,0.8769100000000001,0,0.0337835,0.0682994
9728,kaon,0.749371,0.454875,0.808719,0,0.0383154,0.0857404
9729,kaon,3.49035,0.29681199999999996,0.968408,0,0.5579770000000001,0.16305799999999998
9730,kaon,0.7983520000000001,0.40941,0.843514,0,0.029983999999999997,0.176654
9731,kaon,0.889601,0.26495799999999997,0.866405,0,0.109773,0.0867933
9732,kaon,2.06149,0.324218,0.9840200000000001,0,0.0226139,0.0528725
9733,kaon,2.0920099999999997,0.35336999999999996,0.969467,0,0.652598,0.0395972
9734,kaon,2.11154,0.345846,0.9653010000000001,0,0.134768,0.14895899999999998
9735,kaon,1.32418,0.291302,0.92368,0,0.0309453,0.203021
9736,kaon,1.2202600000000001,0.586928,0.922227,0,0.09906160000000001,0.136141
9737,kaon,2.88869,0.249732,1.00278,0,0.027695099999999997,0.222156
9738,kaon,2.60807,0.38577100000000003,0.9800530000000001,0,0.247745,0.163012
9739,kaon,1.36812,0.259819,0.931349,0,0.025726699999999998,0.07708860000000001
9740,kaon,1.07485,0.38865500000000003,0.9048229999999999,0,0.0299382,0.0609293
9741,kaon,1.50805,0.192405,0.955693,0,0.041199400000000004,0.20636300000000002
9742,kaon,1.1335899999999999,0.434055,0.923818,0,0.0434882,0.0765393
9743,kaon,3.0634,0.19576500000000002,0.9784079999999999,0,0.405539,0.220005
9744,kaon,0.45182,0.501521,0.7708729999999999,0,0.030075499999999998,0.0438087
9745,kaon,1.71115,0.284576,0.963082,0,0.0254063,0.147356
9746,kaon,1.7889700000000002,0.20768699999999998,0.964901,0,0.0342412,0.0545663
9747,kaon,1.39025,0.34466199999999997,0.929645,0,0.034653199999999995,0.0353857
9748,kaon,2.4956099999999997,0.170789,0.9816010000000001,0,0.0411078,0.515724
9749,kaon,2.1615900000000003,0.393219,0.985342,0,0.12451400000000001,0.21345799999999998
9750,kaon,1.97833,0.20931,0.981376,0,0.028198700000000004,0.041886
9751,kaon,0.8490120000000001,0.16650299999999998,0.857967,0,0.0380407,0.09457539999999999
9752,kaon,0.806439,0.48455299999999996,0.8690319999999999,0,0.041931800000000005,0.08940260000000001
9753,kaon,1.0701200000000002,0.500591,0.8991969999999999,0,0.0278325,0.0531014
9754,kaon,2.60609,0.148265,1.00145,0,0.025497799999999998,0.0476997
9755,kaon,3.14763,0.32245999999999997,0.973255,0,0.0353857,0.274388
9756,kaon,2.1355,0.24216500000000002,0.956917,0,0.234699,0.286976
9757,kaon,1.43191,0.309935,0.954203,0,0.0421149,0.0501717
9758,kaon,2.2835099999999997,0.233388,0.968765,0,0.027924,0.0531014
9759,positron,1.1928,0.199979,0.995088,46,0.180636,0.0889906
9760,kaon,1.77646,0.409489,0.977527,0,0.030624900000000004,0.0528267
9761,kaon,2.0897200000000002,0.345988,0.971999,0,0.0377661,0.266239
9762,kaon,2.28199,0.219583,0.970086,0,0.175463,0.0549325
9763,kaon,0.5450520000000001,0.299116,0.7391310000000001,0,0.0424811,0.0998398
9764,kaon,2.62928,0.24078000000000002,0.973851,0,0.0411536,0.042710000000000005
9765,kaon,2.0238,0.34071799999999997,0.979568,0,0.203479,0.0753948
9766,kaon,1.75204,0.19086,0.9426040000000001,0,0.0422522,0.059967999999999994
9767,kaon,1.22896,0.277731,0.927588,0,0.0449531,0.33655300000000005
9768,kaon,2.0889599999999997,0.319885,0.9606299999999999,0,0.0361639,0.0455482
9769,kaon,2.6041,0.312664,0.9773959999999999,0,0.180453,0.273106
9770,kaon,3.00603,0.329527,0.9684440000000001,0,0.288624,0.244862
9771,kaon,1.91897,0.523403,0.969413,0,0.250309,0.122957
9772,kaon,1.86343,0.294189,0.966949,0,0.30940700000000004,0.0414282
9773,kaon,2.12833,0.26314699999999996,0.9582430000000001,0,0.07397569999999999,0.397208
9774,kaon,1.6774200000000001,0.19661900000000002,0.973507,0,0.054612,0.191577
9775,positron,0.564126,0.30545,0.992633,0,0.0533303,0.0769513
9776,kaon,1.37881,0.586901,0.946111,0,0.028610700000000003,0.0524605
9777,kaon,1.55657,0.255793,0.963432,0,0.024582299999999998,0.0452735
9778,kaon,2.35187,0.335067,0.981447,0,0.0239872,0.0554818
9779,kaon,0.964981,0.405953,0.883072,0,0.033051,0.047013
9780,kaon,2.7060299999999997,0.152169,0.9547889999999999,0,0.0559396,0.502174
9781,kaon,0.7038989999999999,0.45086000000000004,0.810689,0,0.0525521,0.210117
9782,kaon,1.37316,0.441762,0.9307700000000001,0,0.0320897,0.036759
9783,kaon,1.6833799999999999,0.196287,0.9579610000000001,0,0.193408,0.291646
9784,kaon,2.8014,0.291582,0.9733200000000001,0,0.1664,0.500893
9785,kaon,1.33761,0.38963600000000004,0.9391860000000001,0,0.023163200000000002,0.055710699999999995
9786,kaon,2.59998,0.23090300000000002,0.990223,0,0.0473793,0.0635386
9787,kaon,1.38293,0.365614,0.940425,0,0.200046,0.171984
9788,kaon,1.7370900000000002,0.19684300000000002,0.9757790000000001,0,0.041977600000000004,0.284871
9789,kaon,2.49012,0.212903,0.989934,0,0.0336004,0.037949199999999995
9790,kaon,2.28519,0.245131,0.9726450000000001,0,0.0356603,0.050034300000000004
9791,kaon,2.80415,0.396669,1.00229,0,0.0325017,0.0339208
9792,kaon,2.0329599999999997,0.238798,0.973891,0,0.0215152,0.0395972
9793,kaon,2.28534,0.17214300000000002,0.982618,0,0.0360723,0.0426184
9794,kaon,1.9800099999999998,0.352552,0.9747600000000001,0,0.0352483,0.291417
9795,kaon,0.823682,0.386467,0.8839629999999999,0,0.0278782,0.058686199999999994
9796,kaon,1.04585,0.553286,0.908631,0,0.0357519,0.0773632
9797,kaon,1.8461900000000002,0.189668,0.958592,0,0.026962700000000003,0.0403296
9798,kaon,1.42428,0.338283,0.9606520000000001,0,0.16511800000000001,0.253239
9799,kaon,2.61479,0.350551,0.986241,0,0.032227099999999995,0.0373083
9800,kaon,1.57946,0.231327,0.947341,0,0.027145799999999998,0.047837
9801,kaon,2.51911,0.159755,0.982059,0,0.5648890000000001,0.0615244
9802,kaon,1.05303,0.144963,0.9082629999999999,0,0.0369421,0.273381
9803,kaon,1.7511299999999999,0.366587,0.962449,0,0.0318151,0.042298
9804,kaon,0.790112,0.47548199999999996,0.8422040000000001,55,0.046143300000000005,0.0691691
9805,kaon,3.00053,0.175713,1.00524,0,0.310643,0.211765
9806,kaon,0.765087,0.508339,0.854102,0,0.05424580000000001,0.136461
9807,kaon,2.01373,0.318923,0.976332,0,0.045822800000000004,0.040695800000000004
9808,kaon,1.5555,0.27755100000000005,0.947947,0,0.0386358,0.0477913
9809,kaon,2.48219,0.243146,0.986107,0,0.0549783,0.312657
9810,kaon,0.9909209999999999,0.578724,0.8923909999999999,0,0.021652599999999998,0.0628061
9811,kaon,0.9025709999999999,0.225082,0.8561790000000001,0,0.039826,0.0680247
9812,positron,0.633097,0.31900100000000003,1.0005700000000002,72,0.148501,0.039414099999999994
9813,kaon,1.42107,0.145255,0.9237049999999999,0,0.031174200000000003,0.0450904
9814,kaon,1.52682,0.36195900000000003,0.955334,0,0.0489815,0.233143
9815,kaon,2.60975,0.175716,0.9839399999999999,0,0.028107099999999996,0.054474699999999994
9816,kaon,2.22965,0.340823,0.997274,0,0.0405585,0.04046690000000001
9817,kaon,1.3354700000000002,0.619283,0.9305479999999999,0,0.0267796,0.040100699999999996
9818,kaon,1.6314899999999999,0.402134,0.983433,0,0.0307622,0.0581826
9819,kaon,1.07164,0.584128,0.9186719999999999,0,0.104234,0.13225
9820,kaon,0.951095,0.641779,0.88233,0,0.0297093,0.055848
9821,kaon,3.00298,0.187001,1.0004600000000001,0,0.0334173,0.052369000000000006
9822,kaon,1.5977700000000001,0.25622,0.944449,149,0.09649810000000002,0.380865
9823,kaon,2.05035,0.273886,0.951996,0,0.021377900000000002,0.278233
9824,kaon,1.7821,0.185212,0.9654209999999999,0,0.030808,0.0525521
9825,kaon,2.31327,0.29890300000000003,0.97304,0,0.11773900000000001,0.314076
9826,kaon,1.59533,0.610598,0.979534,0,0.07374689999999999,0.131884
9827,kaon,1.8352,0.389408,0.971141,0,0.0277409,0.0366674
9828,positron,1.89975,0.174071,1.00607,50,0.299016,0.136965
9829,kaon,1.24315,0.526087,0.935841,0,0.0399634,0.0641794
9830,kaon,0.851606,0.278096,0.8717739999999999,0,0.0391394,0.129915
9831,kaon,0.727855,0.321502,0.8161649999999999,0,0.0497139,0.15143099999999998
